rank,title,url,pdf_url,source,published_date,authors,institutions,category,abstract_summary_cn,abstract_summary_en,key_innovation,why_it_matters,business_insight,product_idea,skill_or_agent_idea,target_users,monetization,mvp_complexity,technical_novelty_score,commercial_potential_score,solo_founder_feasibility_score,market_need_score,mvp_speed_score,virality_score,moat_score,total_score,why_selected,risks,recommended_next_step,code_url,github_stars,huggingface_url,demo_url,llm_analysis_status,confidence
11,StepAudio 3 Gen Technical Report,https://arxiv.org/abs/2609.12945,https://arxiv.org/pdf/2609.12945,huggingface,2026-09-14,Bin Lin; Bo Zhao; Boyang Wang; Boyang Zhang; Boyong Wu; Chao Yan; Chen Geng; Chen Wu; Cheng Yi; Chengli Feng; Chenglin Zhu; DanNi Wan; Daxin Jiang; Dongqing Pang; Fei Tian; Feng Tian; Future Li; Gang Yu; Guanglong Yang; Jia Peng; Jiahao Song; Jiamin Fan; Jiangjie Zhen; Jianzheng Gao; Jun Chen; Li Xie; Lifang Zhang; Lingli Ji; Liying Shi; Lun Cai; Min Xu; Na Wang; Peilin Li; Peng Yang; Pengfei Tan; Qingjian Lin; Ruijie Xiong; Runze Li; Shenghua Hu; Shi Qiu; Siqi Tu; Siyi Zhou; Tianjiao Deng; Wanying Lu; Weiming Niu; Wen Sun; WenWen Qu; Xiangyu Zhang; Xianwei Zhang; XiaoSu Su; Xing Chen; Xinyu Liu; Xuerui Yang; Yang Li; Yang Yang; Yechang Huang; Yibo Zhu; Yifan Zhang; Yiyang Xu; Yu Fu; Yu Luo; Yu Zhou; Yumang Wang; Yunzhou Ju; Yuxiang Yang; Zekai Liu; Zengwei Yao; Zhenwei Mou; Zheqi Dai; Zhiyue Wu; Zichao Zhou,,multimodal,规则摘要：这项研究围绕“StepAudio 3 Gen Technical Report”提出了可进一步验证的技术方向。,"We introduce StepAudio 3 Gen, a general-purpose audio generation model that supports zero-shot text-to-speech (TTS), voice design, vocal generation, sound effects, music, vibe speech, and mixtures of multiple audio types within a unified f…","The paper introduces a product-relevant method, workflow, or evaluation signal.",It may reduce the cost or complexity of a repeatable user task.,优先把论文能力收窄成一个高频、可衡量的客户任务：多模态内容处理 API。,Package the capability as a media-processing API and review tool.,Create a reusable skill that applies StepAudio 3 Gen Technical Report to one customer workflow.,content teams; e-commerce sellers,API credits plus team plans,medium,53.0,51.59,58.0,44.0,61.0,56.18,30.0,52.27,Selected by deterministic commercial and feasibility signals.,The research result may not transfer to real customer data; validate quality and cost early.,Interview five target users and build one measurable demo within seven days.,,0,https://huggingface.co/papers/2609.12945,,failed_or_skipped,medium
12,Feyospace-v1: How the Cyber Mercury Seven Trained Frontier Cyber Models,https://arxiv.org/abs/2609.08418,https://arxiv.org/pdf/2609.08418,huggingface,2026-09-14,Zongjie Li; Alan Z. W; John Nicolas J; Walter H. F; Scott Donald L; Gordon Y. P; Deke X Jr,,agents_workflow,规则摘要：这项研究围绕“Feyospace-v1: How the Cyber Mercury Seven Trained Frontier Cyber Models”提出了可进一步验证的技术方向。,"Training capable cyber agents is often treated primarily as a problem of model scale, yet open-weight post-training is constrained more directly by the cost of executable environments, reliable multi-turn supervision, and access to strong…","The paper introduces a product-relevant method, workflow, or evaluation signal.",It may reduce the cost or complexity of a repeatable user task.,优先把论文能力收窄成一个高频、可衡量的客户任务：面向单一工作流的 AI Agent SaaS。,Turn the method into a narrow workflow copilot.,Create a reusable skill that applies Feyospace-v1: How the Cyber Mercury Seven Trained Frontier Cyber Models to one customer workflow.,operations teams; consultants; SMBs,Usage-based subscription,medium,53.0,47.45,60.0,47.0,57.0,59.91,34.0,52.25,Selected by deterministic commercial and feasibility signals.,The research result may not transfer to real customer data; validate quality and cost early.,Interview five target users and build one measurable demo within seven days.,,0,https://huggingface.co/papers/2609.08418,,failed_or_skipped,medium
13,Why Is Video Still So Expensive? A Survey of Inference-Efficiency Mechanisms in Video and Audiovisual LLMs,https://arxiv.org/abs/2609.10355,https://arxiv.org/pdf/2609.10355,huggingface,2026-09-10,Killian Steunou; Yannis Tevissen; Mounîm A. El Yacoubi,,multimodal,规则摘要：这项研究围绕“Why Is Video Still So Expensive? A Survey of Inference-Efficiency Mechanisms in Video and Audiovisual LLMs”提出了可进一步验证的技术方向。,Video understanding has rapidly evolved toward video large language models (VideoLLMs): systems that couple video representations with pretrained large language models and condition generation on a textual prompt. Their strong performance…,"The paper introduces a product-relevant method, workflow, or evaluation signal.",It may reduce the cost or complexity of a repeatable user task.,优先把论文能力收窄成一个高频、可衡量的客户任务：多模态内容处理 API。,Package the capability as a media-processing API and review tool.,Create a reusable skill that applies Why Is Video Still So Expensive? A Survey of Inference-Efficiency Mechanisms in Video and Audiovisual LLMs to one customer workflow.,content teams; e-commerce sellers,API credits plus team plans,medium,45.0,51.58,60.0,50.0,59.0,47.17,34.0,51.46,Selected by deterministic commercial and feasibility signals.,The research result may not transfer to real customer data; validate quality and cost early.,Interview five target users and build one measurable demo within seven days.,,0,https://huggingface.co/papers/2609.10355,,failed_or_skipped,medium
14,WearableQA: A Benchmark for Health Reasoning over Real-World Wearable Data,https://arxiv.org/abs/2609.05405,https://arxiv.org/pdf/2609.05405,huggingface,2026-09-10,Ji Soo Lee; Xilun Chen; Pierce Chuang; Ashish Shenoy; Jason Wei; Dohwan Ko; Hyunwoo J. Kim; Benoit Corda,,infrastructure,规则摘要：这项研究围绕“WearableQA: A Benchmark for Health Reasoning over Real-World Wearable Data”提出了可进一步验证的技术方向。,"Recent advances in wearable sensing enable continuous monitoring of physiological and behavioral signals, yet existing benchmarks rarely evaluate whether AI systems can reason over a real user's longitudinal wearable record. We introduce W…","The paper introduces a product-relevant method, workflow, or evaluation signal.",It may reduce the cost or complexity of a repeatable user task.,优先把论文能力收窄成一个高频、可衡量的客户任务：AI 开发者基础设施服务。,"Expose the method as an observability, evaluation, or deployment service.",Create a reusable skill that applies WearableQA: A Benchmark for Health Reasoning over Real-World Wearable Data to one customer workflow.,AI engineers; product teams,Tiered developer plans,medium,61.0,38.36,58.0,38.0,57.0,64.73,30.0,49.71,Selected by deterministic commercial and feasibility signals.,The research result may not transfer to real customer data; validate quality and cost early.,Interview five target users and build one measurable demo within seven days.,,0,https://huggingface.co/papers/2609.05405,,failed_or_skipped,low
15,HyQuant: Hybrid-Precision Quantization for LLM Attention,https://arxiv.org/abs/2608.27875,https://arxiv.org/pdf/2608.27875,huggingface,2026-09-11,Jiatong Ding; Bingxin Xing; Yu Zhang; Dian Ding; Xiaodong Yi; Xianbin Ouyang; Feihu Zhou; Kun Zhang; Zhenyu Guo; Hao Pan; Guangtao Xue; Yiming Zhang,,infrastructure,规则摘要：这项研究围绕“HyQuant: Hybrid-Precision Quantization for LLM Attention”提出了可进一步验证的技术方向。,"Quantization has been widely adopted in LLM training and inference to reduce cost and improve efficiency. However, low-bit quantization of the attention module often introduces large errors at very low bit-widths, causing performance degra…","The paper introduces a product-relevant method, workflow, or evaluation signal.",It may reduce the cost or complexity of a repeatable user task.,优先把论文能力收窄成一个高频、可衡量的客户任务：AI 开发者基础设施服务。,"Expose the method as an observability, evaluation, or deployment service.",Create a reusable skill that applies HyQuant: Hybrid-Precision Quantization for LLM Attention to one customer workflow.,AI engineers; product teams,Tiered developer plans,medium,61.0,38.02,58.0,38.0,57.0,64.04,30.0,49.56,Selected by deterministic commercial and feasibility signals.,The research result may not transfer to real customer data; validate quality and cost early.,Interview five target users and build one measurable demo within seven days.,,0,https://huggingface.co/papers/2608.27875,,failed_or_skipped,low
16,ActReview: Rebuttal-Guided Training Data and Rubric Rewards for Actionable Peer Review Generation,https://arxiv.org/abs/2609.09076,https://arxiv.org/pdf/2609.09076,huggingface,2026-09-11,Yiling Ma; Yilun Zhao; Sihong Wu; Ziyu Chen; Manasi Patwardhan; Arman Cohan,,infrastructure,规则摘要：这项研究围绕“ActReview: Rebuttal-Guided Training Data and Rubric Rewards for Actionable Peer Review Generation”提出了可进一步验证的技术方向。,"As LLMs are increasingly used for pre-submission self-review, there is growing demand for feedback that not only identifies weaknesses but also guides authors toward concrete revisions. We study this as Actionable Peer-review Generation an…","The paper introduces a product-relevant method, workflow, or evaluation signal.",It may reduce the cost or complexity of a repeatable user task.,优先把论文能力收窄成一个高频、可衡量的客户任务：AI 开发者基础设施服务。,"Expose the method as an observability, evaluation, or deployment service.",Create a reusable skill that applies ActReview: Rebuttal-Guided Training Data and Rubric Rewards for Actionable Peer Review Generation to one customer workflow.,AI engineers; product teams,Tiered developer plans,medium,61.0,37.52,58.0,38.0,57.0,63.04,30.0,49.33,Selected by deterministic commercial and feasibility signals.,The research result may not transfer to real customer data; validate quality and cost early.,Interview five target users and build one measurable demo within seven days.,,0,https://huggingface.co/papers/2609.09076,,failed_or_skipped,low
17,Puppeteer: Object-Grounded Posture-Aware Co-Speech Gesture Generation,https://arxiv.org/abs/2609.00369,https://arxiv.org/pdf/2609.00369,huggingface,2026-09-10,Vida Adeli; Soroush Mehraban; Jacob Rommann; Harrison Sanborn; Cole Clifford; Babak Taati,,multimodal,规则摘要：这项研究围绕“Puppeteer: Object-Grounded Posture-Aware Co-Speech Gesture Generation”提出了可进一步验证的技术方向。,"Generating co-speech gestures that are temporally coherent, semantically aligned with speech, and grounded with surrounding objects remains challenging. Prior speech-driven gesture models emphasize audio-gesture alignment but do not explic…","The paper introduces a product-relevant method, workflow, or evaluation signal.",It may reduce the cost or complexity of a repeatable user task.,优先把论文能力收窄成一个高频、可衡量的客户任务：多模态内容处理 API。,Package the capability as a media-processing API and review tool.,Create a reusable skill that applies Puppeteer: Object-Grounded Posture-Aware Co-Speech Gesture Generation to one customer workflow.,content teams; e-commerce sellers,API credits plus team plans,medium,61.0,37.37,58.0,38.0,57.0,62.74,30.0,49.27,Selected by deterministic commercial and feasibility signals.,The research result may not transfer to real customer data; validate quality and cost early.,Interview five target users and build one measurable demo within seven days.,,0,https://huggingface.co/papers/2609.00369,,failed_or_skipped,low
18,SenseNova-U1.5: Towards Native Unified Visual Intelligence,https://arxiv.org/abs/2609.11929,https://arxiv.org/pdf/2609.11929,huggingface,2026-09-11,Haiwen Diao; Jiahao Wang; Chenjing Ding; Hanming Deng; Jiangnan Chen; Ruixi Zhang; Ruohui Wang; Wenwen Tong; Xiangyu Fan; Yubo Wang; Yue Zhu; Yuwei Niu; Zhengqi Bai; Zhiqian Lin; Zhitao Yang; Zhongang Cai; Bo Yang; Chen Feng; Chengguang Lv; Guangjia Liu; Guanlin Wang; Hanyu Zhang; Haojia Yu; Hongcan Xiao; Hongli Wang; Huan Wu; Huaping Zhong; Jian Fang; Jianan Fan; Jiaqi Li; Jiefan Lu; Jing Zuo; Jingcheng Ni; Junxiang Xu; Linjun Dai; Mutian Xu; Peishen Yan; Penghao Wu; Ruijie Mao; Ruisi Wang; Shihao Bai; Shuang Yang; Shuya Yang; Shuyan Zheng; Silei Wu; Siying Li; Tao Chu; Tianbo Zhong; Tongxi Zhou; Weichao Luo; Weichen Fan; Wenhao Jia; Wenjie Gao; Xiangli Kong; Yan Li; Yang Yong; Zimo Wen; Zixuan Qian; Wenxiu Sun; Ruihao Gong; Quan Wang; Lewei Lu; Lei Yang; Ziwei Liu; Dahua Lin,,multimodal,规则摘要：这项研究围绕“SenseNova-U1.5: Towards Native Unified Visual Intelligence”提出了可进一步验证的技术方向。,"We launch SenseNova-U1.5, an 8B-MoT native unified multimodal model that understands, reasons about, and generates visual content within an encoder-free and VAE-free architecture. We strengthen its visual interface through spatially cohere…","The paper introduces a product-relevant method, workflow, or evaluation signal.",It may reduce the cost or complexity of a repeatable user task.,优先把论文能力收窄成一个高频、可衡量的客户任务：多模态内容处理 API。,Package the capability as a media-processing API and review tool.,Create a reusable skill that applies SenseNova-U1.5: Towards Native Unified Visual Intelligence to one customer workflow.,content teams; e-commerce sellers,API credits plus team plans,medium,53.0,41.58,58.0,38.0,57.0,64.16,30.0,49.26,Selected by deterministic commercial and feasibility signals.,The research result may not transfer to real customer data; validate quality and cost early.,Interview five target users and build one measurable demo within seven days.,,0,https://huggingface.co/papers/2609.11929,,failed_or_skipped,low
19,Revisiting Complete Reasoning Traces for Post-Training,https://arxiv.org/abs/2609.07103,https://arxiv.org/pdf/2609.07103,huggingface,2026-09-10,Jaehui Hwang; Sangdoo Yun; Byeongho Heo; Dongyoon Han,,general_ai,规则摘要：这项研究围绕“Revisiting Complete Reasoning Traces for Post-Training”提出了可进一步验证的技术方向。,"Large language models (LLMs) are often post-trained on pre-collected reasoning trajectories to improve their reasoning capability. Such trajectories tend to be long due to complex, interwoven paths, which often include detours on the path…","The paper introduces a product-relevant method, workflow, or evaluation signal.",It may reduce the cost or complexity of a repeatable user task.,优先把论文能力收窄成一个高频、可衡量的客户任务：窄场景 AI 效率工具。,Validate one repeatable user job before expanding the product.,Create a reusable skill that applies Revisiting Complete Reasoning Traces for Post-Training to one customer workflow.,knowledge workers; small teams,Freemium SaaS,medium,45.0,44.29,58.0,41.0,59.0,48.58,30.0,47.83,Selected by deterministic commercial and feasibility signals.,The research result may not transfer to real customer data; validate quality and cost early.,Interview five target users and build one measurable demo within seven days.,,0,https://huggingface.co/papers/2609.07103,,failed_or_skipped,low
20,Online Learning with LLM Experts from Limited Feedback,https://arxiv.org/abs/2609.05820,https://arxiv.org/pdf/2609.05820,huggingface,2026-09-14,Wang Wei; Soumyabrata Pal; Koyel Mukherjee; Franck Dernoncourt; Ryan A. Rossi; Branislav Kveton; Hoda Eldardiry,,general_ai,规则摘要：这项研究围绕“Online Learning with LLM Experts from Limited Feedback”提出了可进一步验证的技术方向。,We study adaptive routing of prompts to large language model (LLM) experts to maximize response quality in an online setting with limited feedback. We formulate it as a bandit problem with K actions that represent experts and d features th…,"The paper introduces a product-relevant method, workflow, or evaluation signal.",It may reduce the cost or complexity of a repeatable user task.,优先把论文能力收窄成一个高频、可衡量的客户任务：窄场景 AI 效率工具。,Validate one repeatable user job before expanding the product.,Create a reusable skill that applies Online Learning with LLM Experts from Limited Feedback to one customer workflow.,knowledge workers; small teams,Freemium SaaS,medium,45.0,40.91,58.0,41.0,59.0,41.82,30.0,46.31,Selected by deterministic commercial and feasibility signals.,The research result may not transfer to real customer data; validate quality and cost early.,Interview five target users and build one measurable demo within seven days.,,0,https://huggingface.co/papers/2609.05820,,failed_or_skipped,low
